,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,gender_label,total_attraction_score,match_ratio
6088,397,1.0,MALE,2,2,15,18,5,4.0,2,3,381.0,0,0.02,1,24.0,2.0,20.0,10.0,20.0,35.0,5.0,10.0,0,5.0,8.0,9.0,4.0,9.0,3.0,7.0,5.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6089,397,1.0,MALE,2,2,15,18,17,4.0,14,4,382.0,0,-0.12,1,28.0,2.0,25.0,25.0,25.0,10.0,10.0,5.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6090,397,1.0,MALE,2,2,15,18,8,4.0,5,5,383.0,1,0.55,1,27.0,2.0,25.0,20.0,10.0,20.0,15.0,10.0,1,8.0,7.0,8.0,7.0,,,8.0,5.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6091,397,1.0,MALE,2,2,15,18,16,4.0,13,6,384.0,0,0.53,1,23.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,0,7.0,10.0,10.0,4.0,10.0,4.0,3.0,8.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,7.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6092,397,1.0,MALE,2,2,15,18,12,4.0,9,7,385.0,0,0.22,1,25.0,2.0,25.0,20.0,20.0,20.0,10.0,5.0,0,6.0,8.0,8.0,7.0,7.0,,8.0,7.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,9.0,9.0,8.0,9.0,9.0,10.0,9.0,8.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6093,397,1.0,MALE,2,2,15,18,14,4.0,11,8,386.0,1,-0.22,1,26.0,2.0,15.0,10.0,30.0,10.0,15.0,20.0,1,7.0,8.0,8.0,7.0,,,7.0,7.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,6.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6094,397,1.0,MALE,2,2,15,18,13,4.0,10,9,387.0,0,0.26,1,25.0,2.0,20.0,15.0,25.0,15.0,15.0,10.0,0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,10.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6095,397,1.0,MALE,2,2,15,18,9,4.0,6,10,388.0,0,0.35,1,24.0,2.0,22.0,17.0,15.0,15.0,15.0,16.0,0,4.0,8.0,8.0,6.0,8.0,6.0,4.0,4.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,9.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6096,397,1.0,MALE,2,2,15,18,2,4.0,17,11,389.0,0,0.29,1,21.0,2.0,20.0,30.0,20.0,20.0,0.0,10.0,0,6.0,10.0,10.0,2.0,10.0,,6.0,2.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,9.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6097,397,1.0,MALE,2,2,15,18,18,4.0,15,12,390.0,0,0.26,0,30.0,4.0,10.0,20.0,20.0,10.0,10.0,30.0,1,6.0,10.0,6.0,6.0,6.0,,6.0,8.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,0,3.0,9.0,10.0,3.0,8.0,0.0,3.0,2.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6098,397,1.0,MALE,2,2,15,18,10,4.0,7,13,391.0,0,0.35,1,28.0,2.0,35.0,0.0,35.0,10.0,10.0,10.0,0,5.0,9.0,5.0,3.0,6.0,3.0,3.0,5.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,9.0,9.0,8.0,9.0,8.0,8.0,9.0,7.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6099,397,1.0,MALE,2,2,15,18,15,4.0,12,14,392.0,0,0.29,1,26.0,2.0,15.0,20.0,15.0,30.0,10.0,10.0,0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,7.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6100,397,1.0,MALE,2,2,15,18,3,4.0,18,15,393.0,1,0.08,1,22.0,2.0,8.0,20.0,25.0,25.0,12.0,10.0,1,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,6.0,9.0,8.0,8.0,8.0,7.0,7.0,6.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6101,397,1.0,MALE,2,2,15,18,1,4.0,16,16,394.0,0,0.1,1,24.0,2.0,18.0,19.0,16.0,15.0,15.0,17.0,0,5.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,1,7.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6102,397,1.0,MALE,2,2,15,18,11,4.0,8,17,395.0,0,0.28,1,33.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6103,397,1.0,MALE,2,2,15,18,6,4.0,3,18,396.0,0,-0.11,0,25.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,1,7.0,8.0,9.0,6.0,8.0,7.0,6.0,6.0,2.0,24.0,Law,1.0,George Washington University,,"26,170.00",2.0,3.0,2.0,New Jersey,"7,675",,2.0,5.0,2.0,lawyer,1.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,6.0,,20.0,21.0,21.0,22.0,6.0,10.0,27.0,18.0,14.0,25.0,5.0,9.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,7.0,10.0,9.0,6.0,6.0,9.0,7.0,8.0,0,6.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,2.0,7.0,17.0,20.0,20.0,21.0,10.0,12.0,7.0,8.0,10.0,7.0,9.0,8.0,1.0,3.0,18.0,18.0,19.0,18.0,14.0,13.0,19.0,20.0,20.0,20.0,10.0,11.0,16.0,20.0,19.0,17.0,18.0,10.0,17.0,19.0,19.0,19.0,17.0,11.0,7.0,8.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,10.0,1.0,1.0,1.0,1.0,,20.0,20.0,20.0,20.0,9.0,11.0,19.0,19.0,19.0,22.0,9.0,12.0,18.0,22.0,20.0,12.0,18.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,10.0,MALE,90.0,0.16666666666666666
6122,399,3.0,MALE,6,2,15,18,7,9.0,17,1,379.0,0,0.46,1,38.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0,,,,,,,,,,29.0,Business,8.0,University of Wisconsin-Madison,,"12,900.00",2.0,1.0,1.0,Chicago,"60,611","48,785.00",2.0,4.0,2.0,consulting,7.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,,25.0,10.0,20.0,20.0,10.0,15.0,40.0,5.0,10.0,25.0,15.0,5.0,15.0,15.0,25.0,20.0,25.0,0.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,0,,,,,,,,,,,50.0,5.0,10.0,10.0,10.0,5.0,9.0,8.0,9.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE,85.0,0.05555555555555555
